pair_id,tag,band,song,url,desc,category1,category2,source,score,comment
p495,pastel_palettes__328,pastel_palettes,ラムのラブソング,https://youtu.be/BnlwHfHBafM,"이 곡은 애타는 마음과 서운한 감정을 가진 화자가, 마음이 다른 사람에게 빼앗긴 것 같은 상대를 향한 애절한 마음을 표현하고 있다.",질투,애타픔,transcript,,
p496,roselia__589,roselia,約束,https://youtu.be/Xrx-qzgzhek,"이 곡은 불확실한 미래에도 불구하고 자신의 위치를 찾고, 소중한 사람과 함께 걸으며, 행복과 사랑을 간직하려는 의지와 다짐을 표현하고 있다.",희망,사랑,transcript,,
p497,afterglow__037,afterglow,ペトリコール・オベーション,https://youtu.be/XUxFCXHCDkU,"이 곡은 어려움과 불안함을 겪지만, 서로를 믿고 지지하며 앞으로 나아가는 것의 중요성을 강조하는 메시지를 담고 있다.",희망,안정,transcript,,
p498,poppin_party__386,poppin_party,Time Lapse,https://youtu.be/ap3LhZJvbiw,"밤하늘을 수놓는 별빛처럼 타오르는 감정과 끊임없는 열망 속에서, 꿈을 향해 달려가는 삶의 속도감을 경험하며 희망을 잃지 않으려는 내적 갈등과 성장의 이야기를 표현한다.",희망,열망,transcript,,
p499,mugendai_mutype__257,mugendai_mutype,やわやわNERD 超FreQuency,https://youtu.be/xzkEK0GF7fw,혼란한 우주 속에서도 자유롭게 살아가며 새로운 가능성을 기대하는 밝고 장난스러운 마음,자유,희망,transcript,,
p500,roselia__600,roselia,THE HISTORIC...,https://youtu.be/2AjNrv9FhRQ,"이 곡은 새로운 도전을 향한 준비와 각오, 그리고 끊임없는 노력과 도전을 통해 성장하고 성공에 도달하는 과정을 노래한다.",각오,성장,transcript,,
p501,roselia__645,roselia,ETERNAL BLAZE (Cover),https://youtu.be/mfYOideAJ30,이 곡은 어둠과 고난을 극복하고 희망과 자유를 향해 나아가는 과정에서의 따뜻한 인간애와 순수한 감정을 중심으로 하는 서사를 그리고 있다.,희망,자유,transcript,,
p502,afterglow__008,afterglow,RED RED RED,https://youtu.be/PEUtqZ_lQ4w,이 곡은 도전과 성장의 과정을 통해 자신을 증명하고 앞으로 나아가는 의지와 결심을 담고 있다.,도전,성장,transcript,,
p503,poppin_party__411,poppin_party,夏空 SUN! SUN! SEVEN!,https://youtu.be/AwmICsVBWLU,밝고 희망찬 미래를 향해 두근거리는 설렘과 기대감으로 가득 찬 청춘의 이야기,설렘,희망,transcript,,
p504,morfonica__230,morfonica,Nevereverland (Cover),https://youtu.be/ou7eTJ4JzGE,끝없는 고통과 기억의 소용돌이 속에서 절망과 외로움을 안고도 끊임없이 벗어나려는 주인공의 투쟁을 그린 이야기.,절망,반항,transcript,,
p505,pastel_palettes__365,pastel_palettes,ヒトリゴト (Cover),https://youtu.be/v5LyeEX1YV0,"이 곡은 사랑하는 사람에게 마음을 제대로 표현하지 못해 괴로워하는 감정을 중심으로, 사랑과 그리움, 그리고 표현하지 못한 마음의 복잡함을 서술한다.",그리움,괴로움,transcript,,
p506,afterglow__016,afterglow,COMIC PANIC!!!,https://youtu.be/LhpHCRJAAKw,이 곡은 기묘하고 엽기적인 상황 속에서 주인공이 다양한 감정을 경험하며 결국에는 행복한 결말을 맞이하는 내용을 담고 있다.,행복,혼란,transcript,,
p507,afterglow__013,afterglow,いつも通りのBrand new days,https://youtu.be/Ku2GV2VkQcA,"새로운 시작과 미래에 대한 설렘과 희망이 가득한 감정으로, 변화를 맞이하는 일상 속에서 변하지 않는 것들을 지키며 앞으로 나아가는 내용을 담고 있다.",희망,설렘,transcript,,
p508,poppin_party__478,poppin_party,Daydream café (Cover),https://youtu.be/2uu5rGrlHec,"설렘과 긴장 속에 두근거리는 마음을 간직한 채, 좋아하는 사람과 조금씩 다가서며 비밀스러운 관계를 즐기는 서정적인 이야기를 담고 있다.",설렘,비밀,transcript,,
p509,mygo__278,mygo,処救生,https://youtu.be/Z2OLVzWFaY0,"외로운 나는 두려움과 정체 속에서 끊임없이 나아가려 애쓰며, 서로의 심장소리에 귀 기울여 함께 존재하고자 하는 갈망을 품는다.",외로움,희망,transcript,,
p510,poppin_party__443,poppin_party,最強☆ソング,https://youtu.be/pSYXzPMhsPQ,"이 곡은 힘든 상황에서 벗어나 밝은 미래를 맞이하자는 희망과 격려의 메시지를 전하며, 도전과 성장을 통해 진정한 자신을 찾고 행복해지자는 이야기를 한다.",희망,도전,transcript,,
p511,ave_mujica__099,ave_mujica,KINGS (Cover),https://youtu.be/NI1cd7_soy8,"이 곡은 강렬한 감정과 충돌을 담고 있으며, 두 사람의 관계에서 서로를 끌어당기고 파괴하는 과정을 표현하고 있다.",충돌,열정,transcript,,
p512,afterglow__032,afterglow,イマジネーション,https://youtu.be/PDtPDiaQOK8,"젊은 시절의 꿈과 열정, 그리고 미래에 대한 불안과 두려움을 담은 노래로, 현재의 상황에 대한 불만과 미래에 대한 희망이 공존한다.",열정,불안,transcript,,
p513,morfonica__227,morfonica,ALIVE (Cover),https://youtu.be/fzIHYLmJcy4,우리는 서로 손을 잡고 불확실한 미래를 향해 용기와 희망을 품으며 나아간다.,희망,용기,transcript,,
p514,pastel_palettes__305,pastel_palettes,あっつあつ 常夏 らぶ☆サマー！,https://youtu.be/F2XgwwQFcvs,"햇살 가득한 여름날, 친구와 함께 자유롭게 즐기며 행복과 설렘을 만끽하는 이야기",행복,설렘,transcript,,
p515,pastel_palettes__362,pastel_palettes,Fantastic future (Cover),https://youtu.be/6Io8ctmS0YY,"이 곡은 사랑과 그리움, 그리고 미래에 대한 희망을 노래하며, 마음속 감정과 사랑의 중요성을 강조한다.",그리움,희망,transcript,,
p516,raise_a_suilen__534,raise_a_suilen,VIVID FIRST TIME,https://youtu.be/ckqNhklWz6I,"복잡한 감정과 관계 속에서 우정과 추억을 쌓아가며, 두려움 없이 자유롭게 자신의 길을 걸어가는 것에 대한 이야기",자유,우정,transcript,,
p517,pastel_palettes__302,pastel_palettes,ワクワクmeetsトリップ,https://youtu.be/2tsI2LPugWE,"이 곡은 도전과 실패를 거치며 자신감을 얻고, 다시 도전하는 과정을 담고 있으며, 결국에는 성공과 자신감을 얻는 이야기를 다루고 있다.",도전,자신감,transcript,4,묘사가 적절함. 원문 가사를 살펴보니 실패를 거친다는 내용은 없음. 그러나 메타포적인 표현으로 납득 가능.
p518,raise_a_suilen__497,raise_a_suilen,DRIVE US CRAZY,https://youtu.be/5gUl74wG2DE,"이 곡은 불안과 절망 속에 살면서도, 자신의 삶을 긍정적으로 변화시키고 싶어 하는 내면의 갈등과 도전을 표현한다.",불안,도전,transcript,,
p519,pastel_palettes__322,pastel_palettes,あこがれacross,https://youtu.be/UbKbTPzYNOI,함께 힘을 모아 꿈을 향해 나아가며 두려움 없이 서로를 격려하고 성장한다.,희망,연대,transcript,,
p520,afterglow__000,afterglow,ON YOUR MARK,https://youtu.be/09B-WljIiTo,절대적인 우정을 바탕으로 과거의 아픔을 극복하고 앞으로 나아가며 꿈을 향해 도전하는 내용의 노래이다.,우정,도전,transcript,5,적절한 묘사.
p521,hello_happy_world__144,hello_happy_world,らいふ・いず・みゅーじかるっ♪♪♪,https://youtu.be/SnlhQO2t8Zo,"무대가 열리고 서로를 격려하며 어려움을 이겨내는 가운데, 함께 노래하고 감사함을 나누는 이야기",희망,감사,transcript,,
p522,pastel_palettes__373,pastel_palettes,徒花ネクロマンシー (Cover),https://youtu.be/_G5oGC6aJYs,"이 곡은 죽음과 꿈에 대한 열망을 표현하며, 어려운 운명에도 굴하지 않고 앞으로 나아가는 이야기를 통해 희망과 절망을 대비적으로 보여준다.",희망,절망,transcript,,
p523,roselia__616,roselia,Sanctuary,https://youtu.be/LAPLzxHzaHY,"이 노래는 과거의 경험을 돌아보고 현재의 감정을 표현하며, 미래에 대한 희망과 다짐을 담고 있다.",희망,그리움,transcript,,
p524,roselia__641,roselia,乙女解剖 (Cover),https://youtu.be/c6pS6PEjk4c,이 곡은 모험과 해방을 추구하는 두 사람이 서로의 감정을 탐구하고 사랑과 수치심을 경험하며 관계를 형성해가는 과정을 그린 노래이다.,해방,수치심,transcript,,
p525,raise_a_suilen__524,raise_a_suilen,ゴーカ！ごーかい！？ファントムシーフ！,https://youtu.be/sooblFkVWdo,"이 곡은 자신감과 설렘을 바탕으로 하여 새로운 경험에 도전하고 즐기는 과정을 서술하며, 그 속에서 느껴지는 자유와 해방감을 표현하고 있다.",설렘,자유,transcript,,
p526,mygo__293,mygo,遥か彼方 (Cover),https://youtu.be/rKyU_gxye30,"주인공은 가속을 밟아 거리와 시간을 뚫고, 그 대상에게 다가가려는 절박한 열정과 갈망을 노래한다.",열정,갈망,transcript,,
p527,ave_mujica__084,ave_mujica,Ave Mujica,https://youtu.be/QDsd0nyzwz0,어둠과 환희가 뒤섞인 세계에서 기쁨과 고통을 함께하는 감정의 혼합이 느껴진다.,환희,어둠,transcript,,
p528,raise_a_suilen__516,raise_a_suilen,That Is How I Roll!,https://youtu.be/YsdbJl-eg2o,이 곡은 자아 발견과 자기 수용의 과정을 통해 내적 갈등을 극복하고 앞으로 나아가려는 의지와 희망을 표현하고 있다.,자유,성장,transcript,,
p529,hello_happy_world__161,hello_happy_world,ドレミファロンド (Cover),https://youtu.be/IjlX1R75PRw,"어려운 길을 넘어 자신과 타인을 향한 노래로 서로를 연결하고, 모두가 함께 웃으며 세상을 돌리는 희망적인 여정을 그린다.",희망,연결,transcript,,
p530,raise_a_suilen__509,raise_a_suilen,BATTLE CRY,https://youtu.be/pW01z1Q-MQY,"자신감과 반항심으로 가득 찬 젊은이들이 현 상태에 도전하며 앞으로 나아가고, 비판에 굴하지 않고 자신의 길을 걸으며 성공을 향해 달려간다.",자신감,반항,transcript,,
p531,raise_a_suilen__558,raise_a_suilen,第ゼロ感 (Cover),https://youtu.be/-87myA3SB-g,이 곡은 외로움과 두려움을 극복하고 자신의 꿈을 이루기 위해 끊임없이 노력하는 개인의 여정을 그리고 있다.,외로움,두려움,transcript,,
p532,ave_mujica__072,ave_mujica,KiLLKiSS,https://youtu.be/RexyoaXaQ1o,"사랑과 상실의 아픔이 뒤섞인 곡으로, 사랑의 기쁨과 끝의 슬픔이 공존한다.",사랑,아픔,transcript,5,좋은 묘사. 사랑과 아픔이 뒤섞임을 캐치한 것은 아주 좋음. 두 키워드는 거의 대등한 수준의 중요도를 가짐.
p533,roselia__598,roselia,Sprechchor,https://youtu.be/OpSimLr7ouc,"이 곡은 과거를 정리하고 미래를 향해 나아가는 과정에서의 불안과 희망, 그리고 성장과 변화를 통해 궁극적으로 행복과 영광을 추구하는 여정을 노래한다.",희망,성장,transcript,,
p534,hello_happy_world__140,hello_happy_world,サンバロハッピ〜！,https://youtu.be/RvtTwS_wErQ,친구와 함께 자유롭게 즐거운 순간을 만끽하며 행복을 나누는 노래,행복,자유,transcript,,
p535,poppin_party__439,poppin_party,青春 To Be Continued,https://youtu.be/inyz9fpWPT0,"청춘의 파티 타임에 대한 동경과 설렘, 그리고 영원한 사랑과 우정을 추구하는 이야기가 감정선으로貫されている.",설렘,청춘,transcript,,
p536,roselia__611,roselia,XV,https://youtu.be/P9PXzNniuaY,"이 곡은 새로운 시작과 도전을 향한 열망과 결의에 찬 목소리를 통해, 두려움을 극복하고 승리를 향해 나아가는 과정에서의 감정과 성장을 그린다.",열망,도전,transcript,,
p537,mygo__661,mygo,羅永線,https://youtu.be/fwTsHwFzOlg,"이 곡은 멀어져가는 사랑과 그리움을 안타까워하며, 추억을 간직하고 앞으로 나아가려는 마음을 표현한다.",그리움,안타까움,transcript,,
p538,roselia__631,roselia,Proud of oneself,https://youtu.be/QJ5DMiLGliA,"순수한 꿈과 열망을 쫓던 삶에서 자아 발견과 성숙을 거쳐, 진정한 자아와 삶의 의미를 찾아가는 과정",희망,각성,transcript,,
p539,roselia__592,roselia,Sage der Rosen,https://youtu.be/z0jU3sNiA44,"이 곡은 빛과 어둠의 상호작용을 통해 태어난 존재들이 자신의 운명을 깨닫고 실현시키며, 영원한 연결과 구원을 향한 여정을 노래한다.",희망,운명,transcript,,
p540,ave_mujica__093,ave_mujica,Angles,https://youtu.be/au2A3wyiLIo,"자유롭고 열린 마음으로 새로운 경험과 감정을 추구하며, 진지함을 버리고 삶의 즐거움을 찾는 과정에서 사랑과 희망이 피어나는 이야기이다.",자유,희망,transcript,,
p541,morfonica__182,morfonica,flame of hope,https://youtu.be/4kLyLp8Oco0,"곡은 자신의 꿈과 희망을 향해 전진하는 강한 의지와 결심을 담고 있으며, 어려움과 아픔을 겪더라도 절대 포기하지 않고 앞으로 나아가는 내용을 담고 있다.",희망,결심,transcript,5,적절한 묘사. 강렬한 록사운드와 바이올린 선율이 그를 대변해줌.
p542,mugendai_mutype__242,mugendai_mutype,グラディエント,https://youtu.be/QMcU8T8wOd4,"시간의 한계 속에서도 서로 다른 세계를 살아가는 사람들과의 연결을 갈망하며, 웃음 뒤에 숨은 고통을 이겨내고 포기하지 않으려는 희망적인 투쟁을 그린다.",희망,고통,transcript,,
p543,raise_a_suilen__539,raise_a_suilen,Takin' my Heart (English),https://youtu.be/ops9Visjdwc,이 곡은 상실과 그리움에 괴로워하는 화자가 사랑하는 사람에게 자신의 마음을 전달하고 관계를 맺고자 하는 절실한 감정을 표현하고 있다.,절망,그리움,transcript,,
p544,poppin_party__473,poppin_party,怪獣の花唄 (Cover),https://youtu.be/36Q4jzk_IvE,이 곡은 누군가를 잃은 후에도 그 사람과 함께했던 추억들이 생생하게 떠올라 괴로워하는 내적 갈등과 그리움을 표현한다.,그리움,상실감,transcript,,
p545,poppin_party__384,poppin_party,ティアドロップス ～Popipa Acoustic Ver.～,https://youtu.be/Eq0Mo7Ca02I,이 곡은 성장과 변화의 과정을 통해 자신과 미래를 향해 나아가는 청춘의 이야기이다.,희망,불안,transcript,,
p546,poppin_party__388,poppin_party,クリスマスのうた,https://youtu.be/EMwYk4qPK1k,"크리스마스 파티를 준비하며 모두가 함께 즐기고 사랑을 나누는 가운데, 한 사람이 모든 것을 변화시키고 마법 같은 밤을 만들어낸다는 내용의 곡이다.",기쁨,사랑,transcript,,
p547,afterglow__038,afterglow,Made My Day,https://youtu.be/YfS7jNzytUs,"자유롭고 무한한 미래를 향한 꿈과 희망이 가득한 가사로, 자신의 감정을 솔직하게 표현할 수 있는 곳에서 자신을 잃지 않고 앞으로 나아갈 수 있다는 내용이다.",희망,자유,transcript,,
p548,roselia__632,roselia,Sing Alive,https://youtu.be/2zRyFvvZa-g,"이 곡은 사랑과 우정, 그리고 음악을 통해 영원한 연결과 희망을 추구하는 이들의 이야기를 통해, 인생의 어려움을 극복하고 끊임없이 앞으로 나아가는 힘을 노래한다.",희망,사랑,transcript,,
p549,roselia__633,roselia,Swear ～Night & Day～,https://youtu.be/q9g4jk1-XCs,"절망과 고통 속에서도 과거를 돌아보지 않고 앞으로 나아가려는 의지와 다짐이 담긴 이 곡은, 자신과 운명을 향한 부단한 추구와 집착을 표현한다.",절망,다짐,transcript,,
p550,hello_happy_world__135,hello_happy_world,コレカラ,https://youtu.be/9DpyAgb_DO8,시련을 넘어 끊임없이 전진하며 미래와 가능성을 믿는 청춘의 결단과 열정이다.,희망,도전,transcript,,
p551,ave_mujica__088,ave_mujica,Symbol IV : Earth,https://youtu.be/WqQPM0dZpXc,"새로운 시작과 성장을 위한 준비와 희망이 가득한 순간을 표현하는 노래로, 삶의 변화를 받아들이고 앞으로 나아가는 감정을 담고 있다.",희망,성장,transcript,,
p552,afterglow__021,afterglow,極彩色,https://youtu.be/YvpL2A3FZk4,삶의 열정과 자유를 찾아서 끊임없이 전진하는 젊은이들의 이야기,열정,자유,transcript,,
p553,afterglow__066,afterglow,サムライハート（Some Like It Hot!!） (Cover),https://youtu.be/DPCDABZ5uvY,"이 곡은 도시에서 외로움과 고립감을 느끼며, 자신을 이해해 줄 수 있는 누군가를 찾고 있지만, 그 답을 얻지 못하고 있는 상황을 표현한다.",외로움,고립감,transcript,,
p554,raise_a_suilen__502,raise_a_suilen,V.I.P MONSTER,https://youtu.be/ci5Ot5n-8_k,"젊은이가 인생을 즐기며 성장해 나가고자 하는 욕망과 자유로운 삶을 추구하는 가운데, 자신을 둘러싼 기대와 비판에 대처하며 살아가는 과정을 그린다.",자유,욕망,transcript,,
p555,raise_a_suilen__518,raise_a_suilen,パスパレボリューションず☆,https://youtu.be/mDKUbNpjzDU,누군가의 수고와 노력을 위로하고 공감하는 마음을 담은 곡,피로,위로,transcript,,
p556,hello_happy_world__120,hello_happy_world,うちゃパ！で ぱっぴかポーんっ！,https://youtu.be/Ibs-CJd-qws,"이 노래는 자유롭고 행복한 감정으로 가득 차 있으며, 자신을 표현하고 즐기는 것을 중요하게 생각하는 메시지를 전달한다.",자유,행복,transcript,,
p557,roselia__581,roselia,LOUDER,https://youtu.be/RZBHAjojJhg,"이 곡은 과거의 상처와 약함을 극복하고 성장하여 앞으로 나아가며, 서로의 존재가 서로에게 큰 의미임을 깨닫는 과정을 노래한다.",희망,극복,transcript,,
p558,roselia__610,roselia,紫炎,https://youtu.be/0BsIKL3t76M,"이 곡은 도전과 성장을 거듭하며 자신만의 길을 개척해 나가는 과정에서의 자신감과 의지를 표현하며, 과거의 경험을 토대로 미래를 향해 나아가는 내적 성장과 각오를 이야기한다.",각오,성장,transcript,,
p559,poppin_party__402,poppin_party,Jumpin',https://youtu.be/SIF5yp2lNqA,"희망을 찾아 끊임없이 도전하고 성장하는 과정을 통해 꿈과 미래를 향해 나아가는 이야기로, 전체적으로는 긍정적이고 역동적인 감정이 주를 이룬다.",희망,도전,transcript,,
p560,poppin_party__432,poppin_party,雨上がり、キミと,https://youtu.be/6PWbcFhH1sc,이 곡은 우울한 상황에서 벗어나 밝은 미래를 향해 나아가는 과정을 통해 희망과 끈끈한 유대감을 노래한다.,희망,우정,transcript,,
p561,mugendai_mutype__254,mugendai_mutype,限界現実サバイブ天使,https://youtu.be/_iX9WOOierg,외로움과 불안 속에서 사랑과 인정을 갈구하며 스스로를 극복하려는 갈망을 품은 혼란스러운 자아의 이야기이다.,외로움,희망,transcript,,
p562,raise_a_suilen__549,raise_a_suilen,1/3の純情な感情 (Cover),https://youtu.be/GBGMF98_oBs,이 곡은 사랑하는 사람에게 자신의 감정을 전달하지 못해 허전함과 그리움을 느끼는 서정적인 내용을 담고 있다.,그리움,허전함,transcript,,
p563,morfonica__234,morfonica,アゲハ蝶 (Cover),https://youtu.be/EG78S0HJvZg,"끝없는 여행과 자기 탐색 속에서 소중한 사람을 만나 사랑을 갈구하지만, 여전히 고독과 빛나는 희망이 교차하는 이야기이다.",그리움,희망,transcript,,
p564,mygo__662,mygo,騒混出,https://youtu.be/GzbCOAHhwzM,불안과 혼돈 속에서 이상을 추구하고 돌파구를 모색하는 젊은이의 내적 갈등과 도전을 반영하는 곡이다.,불안,혼돈,transcript,,
p565,mugendai_mutype__256,mugendai_mutype,夢現妄想世界,https://youtu.be/vS2MCoSUEVs,무한한 가능성을 갈망하지만 정체성과 사회적 압력에 혼란스러워하며 자유와 자기 주장을 찾아 헤매는 모습,갈망,혼란,transcript,,
p566,hello_happy_world__125,hello_happy_world,わちゃ・もちゃ・ぺったん行進曲,https://youtu.be/Qq1_N9wKA0I,"힘든 상황에서도 용기를 내서 앞으로 나아가고, 실패해도 상처를 딛고 다시 도전하는 마음을 표현하는 노래이다.",용기,도전,transcript,,
p567,poppin_party__463,poppin_party,ちゅ、多様性。 (Cover),https://youtu.be/DhaNne4oohU,이 곡은 사랑과 중독의 감정을 통해 상실과 고독을 극복하려는 서사를 그리고 있다.,중독,욕망,transcript,,
p568,poppin_party__399,poppin_party,イニシャル,https://youtu.be/Yb9FzUPpk0Y,이 곡은 자신과 자신의 감정을 이해하고 표현하는 데 어려움을 겪는 사람이 자신의 꿈을 찾고 사랑을 경험하며 성장하는 과정을 이야기한다.,불안,희망,transcript,,
p569,raise_a_suilen__508,raise_a_suilen,DANCING DARING,https://youtu.be/cmbqhJ7OM8w,자신의 신념을 잃지 않고 끝까지 포기하지 않는 삶을 살아가는 것에 대한 이야기,집념,도전,transcript,,
p570,morfonica__199,morfonica,Fateful...,https://youtu.be/RD_6TSNkxg0,새로운 시작을 믿고 고통과 기쁨을 품으며 용기 있게 앞으로 나아가는 성장의 이야기이다.,희망,성장,transcript,,
p571,pastel_palettes__313,pastel_palettes,パスパレボリューションず☆,https://youtu.be/02-G0MAcdmc,함께 힘을 모아 어려움을 이겨내며 꿈을 향해 나아가는 희망찬 여정이다.,희망,연대,transcript,,
p572,morfonica__198,morfonica,Steer to Utopia,https://youtu.be/wjpVRH7GOFc,"절망과 혼란 속에서도 스스로를 믿으며 앞으로 나아가, 희망과 자유를 찾아 나아가는 여정이다.",희망,용기,transcript,,
p573,afterglow__040,afterglow,A Sunset So Bright,https://youtu.be/gKHkLAXGVbE,"과거의 잘못과 아픔을 인정하며, 앞으로의 미래를 향한 희망과 꿈을 노래한다.",희망,아픔,transcript,,
p574,mugendai_mutype__259,mugendai_mutype,これはぼくたちの生存のあらすじ,https://youtu.be/4XbNBhZuBoA,부조리와 고독에 짓눌리면서도 포기하지 않고 앞으로 나아가려는 갈망을 담고 있다.,고독,반항,transcript,,
p575,poppin_party__404,poppin_party,キラキラスター！,https://youtu.be/idH2KGN0C4A,이 곡은 희망과 용기를 잃어버린 상황에서 서로에게 손을 내밀며 진정한 행복을 찾아가는 과정을 노래한다.,희망,용기,transcript,,
p576,pastel_palettes__314,pastel_palettes,SURVIVOR ねばーぎぶあっぷ!,https://youtu.be/5emw7-6FnvE,힘든 시련 속에서도 서로를 격려하며 포기하지 않고 함께 앞으로 나아가는 모습을 그린다.,희망,연대,transcript,,
p577,roselia__650,roselia,新時代 (Cover),https://youtu.be/TLnpE1QLVBs,이 곡은 현 세상을 거부하고 새로운 시대를 열어가고자 하는 자유로운 열망과 긍정적인 변화에 대한 꿈을 노래한다.,자유,희망,transcript,,
p578,morfonica__216,morfonica,Shining Leaves,https://youtu.be/HkruyxEhOPI,고난을 딛고 스스로의 빛을 믿으며 앞으로 나아가는 용기와 희망을 노래한다.,희망,용기,transcript,,
p579,afterglow__030,afterglow,Listen!!,https://youtu.be/VDWm77vSOR8,사랑과 자유를 찾아서 함께 달려가는 젊은이들의 열정과梦을 담은 노래이다.,열정,자유,transcript,,
p580,pastel_palettes__323,pastel_palettes,ハレハレ☆フォーチュン,https://youtu.be/iKRoKPyOXlQ,"소중한 사람에게 감사와 사랑을 전하며, 변함없는 인연으로 함께 밝은 미래와 행복을 꿈꾸는 이야기다.",감사,희망,transcript,,
p581,morfonica__206,morfonica,MUGEN Reverberate!,https://youtu.be/B6602-OMtZI,"자신만의 가치를 인정하고, 남들의 기대와 갈등 속에서도 포기하지 않으며 자유롭게 살아가려는 갈망을 담은 곡이다.",자아,자유,transcript,,
p582,raise_a_suilen__568,raise_a_suilen,DEPARTURES (Cover),https://youtu.be/TLq1MbV686M,이 곡은 사랑하는 사람과 함께하고 싶어 하는 마음과 그 안에 담긴 다양한 감정들을 노래한다.,그리움,애틋함,transcript,,
p583,mygo__264,mygo,歌いましょう鳴らしましょう,https://youtu.be/Xtqz4zUlrGY,"주변에 있어도 눈치채지 못하는 자신을 드러내려 애쓰며, 음악으로 모든 감정을 울려 퍼뜨려 인정받고 싶어한다.",외로움,희망,transcript,,
p584,poppin_party__382,poppin_party,前へススメ！,https://youtu.be/3ugLz4FMdeI,"이 곡은 꿈을 포기하지 않고 끊임없이 전진하며, 어려움을 겪더라도 결국에는 밝고 희망찬 미래가 기다리고 있음을 표현하고 있다.",희망,극복,transcript,,
p585,poppin_party__467,poppin_party,じょいふる (Cover),https://youtu.be/3bnaYpv-DFU,설렘과 즐거움을 느끼며 인생을 즐겁게 시작하고 싶어 하는 한 사람의 욕망과 그 속에서 느끼는 행복에 대한 이야기,행복,설렘,transcript,,
p586,hello_happy_world__146,hello_happy_world,やっほー！いっぽ！わんだふぉー！,https://youtu.be/1rfk9_lj-iA,"새로운 시작을 향한 설렘과 자신감으로 가득 차, 스스로를 믿으며 앞으로 나아가는 이야기",희망,열정,transcript,,
p587,roselia__658,roselia,Shangri-La (Cover),https://youtu.be/vpj8rTjY_dw,"꿈과 욕망을 추구하며 성장해가는 과정에서의 상실과 깨달음을 통해 진정한 가치를 찾는 이야기로, 복잡한 감정과 상황을 반영하는 곡이다.",좌절,성장,transcript,,
p588,raise_a_suilen__544,raise_a_suilen,Light a fire,https://youtu.be/oVEfC2fyvLY,"이 곡은 잃어가는 것보다 얻는 것이 더 많다는 믿음을 바탕으로, 희망과 빛을 잃지 않고 계속 나아가며, 함께 어려움을 극복하고 평안을 찾는 메시지를 전달한다.",희망,극복,transcript,,
p589,hello_happy_world__154,hello_happy_world,ヒャダインのじょーじょーゆーじょー (Cover),https://youtu.be/yfpbW_HnS4Y,함께 있을 때 느끼는 무질서한 즐거움과 서로에게 끈끈히 기대는 감정이 뒤섞인 이야기,즐거움,혼란,transcript,,
p590,afterglow__046,afterglow,メンタルチェンソー (Cover),https://youtu.be/ujO1ibiy_SQ,"이 곡은 불만과 혐오를 느끼는 감정으로 가득 차 있으며, 주인공은 자신의 감정을 표현하며 삶의 어려움과 불만을 표현한다.",불만,혐오,transcript,,
p591,mugendai_mutype__258,mugendai_mutype,超惑星Xへの旅,https://youtu.be/jr_xt37IcRc,"혼란한 현실 속에서 의미와 연결을 갈구하지만, 결국 고독과 무력감에 사로잡힌 채 방황한다.",고독,혼란,transcript,,
p592,morfonica__196,morfonica,Sonorous,https://youtu.be/Wl5LZ3iJNzM,자신을 믿고 사랑하는 이와 함께 두려움을 떨쳐내며 꿈을 향해 높이 날아오르는 용기와 희망의 여정이다.,희망,자유,transcript,,
p593,pastel_palettes__354,pastel_palettes,魔法少女とチョコレゐト (Cover),https://youtu.be/1TkdhB2WsRs,"마법 소녀가 되는 것이 가져다주는 겉과 속의 괴리에 괴로워하며, 마법 소녀를 그만두고 싶어 하는 마음과 그러한 기대에 부응해야 한다는 압박감에 대한 곡이다.",불안,좌절,transcript,,
p594,pastel_palettes__370,pastel_palettes,Make it! (Cover),https://youtu.be/l0RnmsJuvfo,이 곡은 자신만의 개성을 중시하며 이상적인 미래를 향해 친구들과 함께 도전하고 성장하는 과정을 통해 꿈을 이루는 이야기를 전달합니다.,희망,우정,transcript,,
p595,hello_happy_world__145,hello_happy_world,れっつ・スマイル・すとり〜みんぐっ♪,https://youtu.be/5IcpLkGA54I,"우리는 서로의 웃음과 사랑으로 언제든 힘을 주고, 함께라면 어떤 꿈도 이룰 수 있다.",희망,행복,transcript,,
p596,pastel_palettes__364,pastel_palettes,Q＆A　リサイタル！ (Cover),https://youtu.be/UdKKTRtfxjg,복잡하고 불안한 마음으로 사랑하는 사람과 가까이 있고 싶은 욕망과 그로 인한 감정의 혼란을 경험하며 결국 진정한 사랑을 표현하고 싶은 마음을 터뜨리는 과정이다.,불안,사랑,transcript,,
p597,poppin_party__458,poppin_party,世界中の青空をあつめて,https://youtu.be/OuCaAYkV2d8,"이 곡은 꿈과 희망을 잃지 않고 앞으로 나아가고자 하는 메시지를 전달하며, 청춘의 열정과 순수함을 노래한다.",희망,열정,transcript,,
p598,roselia__630,roselia,overtuRe,https://youtu.be/ZbI7Cfdo4ZM,이 곡은 개인의 내적 성장과 희망을 향한 여정을 통해 굴하지 않는 결심과 빛나는 미래에 대한 꿈을 추구하는 메시지를 전달한다.,희망,결심,transcript,,
p599,roselia__624,roselia,THRONE OF ROSE,https://youtu.be/H_ngLOaoMvs,"이 곡은 꿈과 희망을 향한 도전을 노래하며, 절망과 고난을 극복하고 자유와 감정을 표현하는 여정을 통해 듣는 이에게 영감을 주는 곡이다.",희망,자유,transcript,,
